gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
zgc:174314,2.3695561608055913,0.21726225749895575,1.0782665165843472,3.957401459358131,0.5555652975216118,NA
si:dkey-19h16.8,0.4202711208171695,-0.49554292744425543,2.682637029157618,6.215233087908867,0.28583564433926006,NA
si:dkeyp-44b5.4.1,0.3133041850953796,15.069896611153649,145.5603436469302,4.62082318246572,0.4638822207171893,NA
CR388206.1,4.602838108680754,0.2459823917631957,0.9146936390127031,2.304399128837545,0.8056205409947151,NA
znf1097,1.1791003874240533,0.5167226681197239,1.6996140494574659,4.675794609396512,0.4567125573762372,NA
CT027609.1,0,NA,NA,NA,NA,NA
si:dkey-57k17.1,1.162677153459651,0.6705924196059734,1.6547194628646094,6.092493438133118,0.29732268416603974,NA
CR388095.2,0.12893345088535035,16.410531617555538,203.49267271194418,3.1824368520253916,0.6718828840667376,NA
si:dkey-16p6.1.9,2.942982687516928,-1.0240131404236024,1.2033327988217866,2.83996679106901,0.7246417838017315,NA
si:ch211-196f19.1.1,4.07991559631154,-1.247503460246979,1.0684181464072036,5.1260254499262885,0.40069442945101463,NA
CR388095.1,20.453232226981907,-0.06890668814019635,0.7660177124903296,5.65639882827287,0.3411007245670424,0.7626057063234453
si:ch211-212k5.1,2.176658003692723,-0.8103106501836735,1.4924190466610945,1.7063569691288833,0.8880979182768438,NA
CT027696.1,1.9027456118960497,0.2347543358062853,2.1140542018643327,3.7219858740021863,0.5900955633940669,NA
si:ch211-212k5.3,0,NA,NA,NA,NA,NA
si:ch211-212k5.4,0.4313496172790105,0.7115500756569002,2.761534150219761,1.7849962045437486,0.8780224722532708,NA
CR388148.2,2.0758900424232203,1.1764808817070616,1.4413557291499945,3.1219141324428676,0.6811966785124652,NA
si:dkey-28i19.1,29.671538626626415,-0.11885734983209334,0.4482683226082003,0.83583018601697745,0.9746919122894251,0.9987100285098367
si:dkey-25i10.1,0.35213979487204905,1.4721983657254893,3.0040562429109605,3.922279077193629,0.5606593499878569,NA
si:dkey-29j8.1.1,0,NA,NA,NA,NA,NA
si:ch211-64i20.3.1,0.4119443516528242,13.919777859139682,119.72171081246655,1.9815258227648371,0.8516953439729743,NA
BX469910.2,1.5179586965644947,-16.900169881910102,269.1950562723316,4.813387933794317,0.43907663299407845,NA
si:ch211-64i20.5-2,0,NA,NA,NA,NA,NA
znf1132,0.0760464524312642,15.788922648928772,204.96189659635317,2.197039474265429,0.8212634835339669,NA
znf1127.1,0.0733047161015508,-2.1980097763948123,489.37073077722647,1.8336250775958653,0.8716537701675049,NA
znf993,1.7545724592395644,1.2487689978437098,1.554541563820835,2.2746023324126696,0.8099897878978138,NA
znf1085.1,1.7355241619740436,-1.870927873712708,1.8633722626787999,1.4829815599053333,0.915025342907844,NA
BX927122.1,0.6176667029142721,13.941366208304755,118.5376067624249,3.580491211433209,0.6112448107855861,NA
si:dkey-105i14.1,1.8766034111536243,0.06992529097914828,1.3942829484770676,7.499843842925415,0.1860398646953896,NA
znf1084,0.06418146420505084,-2.2053145911503407,489.239974725721,1.9248759476072719,0.8594392003613285,NA
zgc:173720,0.3941664720550501,-0.15686450226084755,2.6643753931418206,4.481573048200001,0.48235268057122005,NA
znf1050,0.7725609467990816,-16.89070150326524,269.2597932857852,3.7703651944250396,0.5829282734911237,NA
si:ch211-241n15.3,3.4537106013937104,0.40500045452773153,0.9459360942970206,3.2526135414533,0.6611039679422066,NA
znf993.1,0.7617642953218153,-0.09300922556235937,2.431529729338581,1.634664817107037,0.8970258795788448,NA
si:dkey-4e4.1.1,0.21675511689494242,-15.316058193850138,280.4959764336808,3.3775279230868733,0.6419946985049431,NA
CR936371.1,0.06963217892250194,-14.509375835492914,286.82501825699626,1.7903109610563597,0.8773314166305551,NA
si:dkey-149m13.5,0.43653840129461063,1.5727902888054313,2.89277223597057,2.5427156408814255,0.7700487182461488,NA
si:dkey-149m13.4,0.38497350863358043,-15.992627387738064,275.4999330475486,3.9855675722561585,0.5514957419654091,NA
CR936371.2,0.04719453050718235,-2.1929146716747914,489.4383820882719,1.7149435180847883,0.8870117782424238,NA
znf1068,0.7542820336521787,-0.92570396424721,2.359615399287221,4.353260599994897,0.4997533141823288,NA
CR846087.3,0.04719453050718235,-2.1929146716747914,489.4383820882719,1.7149435180847883,0.8870117782424238,NA
si:dkey-16p6.1.10,2.0279122619231895,-0.40935593515938845,1.5662993136219403,2.4122005521300665,0.7896558430002084,NA
znf1109.1,0.37947157070014176,1.0240258090662848,3.0150064094618156,1.6310260434176733,0.8974721452670557,NA
znf1033,6.2565459136425545,-0.7256078943537727,0.8006703096569463,2.59861496180946,0.7615756963595661,NA
CR388052.1,0,NA,NA,NA,NA,NA
CR388052.2,0,NA,NA,NA,NA,NA
CR388052.3,0,NA,NA,NA,NA,NA
si:ch211-178j18.4,0,NA,NA,NA,NA,NA
znf1080,0.3174429116508763,-0.648041946228002,2.9111398717086425,5.256086587879366,0.38543307659230247,NA
CU138542.1,0,NA,NA,NA,NA,NA
si:dkey-248e17.5,0,NA,NA,NA,NA,NA
si:dkey-51d8.1.1,0,NA,NA,NA,NA,NA
znf1121.1,0.22433770193989672,-3.02593358280451,470.3547482258946,3.394971738688554,0.6393358519011861,NA
CU138542.2,7.990702447169089,-0.8297528136495101,0.8917988463509174,1.0464489333036084,0.9587330182716696,NA
znf1130,6.644873336569857,0.21060362441220598,0.8496636384164192,4.732482650777158,0.4493926148300598,NA
si:dkey-16p6.1.11,0.9234494248558441,1.0241624331311205,2.052788561146795,0.45947187333095485,0.9935322145921307,NA
si:dkey-211i20.2,18.410973898261492,0.4806087822559004,0.5786208830317753,2.6744390985225124,0.7500250017606844,0.963080546263929
si:dkey-211i20.4,0,NA,NA,NA,NA,NA
si:dkey-211i20.5,0.1433125511544322,-2.6810357850128974,479.19260085741854,2.286040920118067,0.8083148866619808,NA
CABZ01016118.1,0.13337094947803824,-2.233194541236795,488.8252587609908,3.3021114750764173,0.6535184321217105,NA
si:dkey-254e13.6,4.706840361749065,1.1278312342783883,0.9660868538191864,2.437380063346353,0.7858948017486422,NA
znf1044,0,NA,NA,NA,NA,NA
si:dkey-196n19.2,1.329952669731998,1.0579962299800678,1.5845745194192733,2.6658864250988046,0.7513308074384673,NA
si:dkey-82i20.2,1.1426292776483746,1.9589210411795566,1.713868038838342,2.8322383709966914,0.7258305881429777,NA
CR854965.2,0,NA,NA,NA,NA,NA
BX000981.15,0.3409828911102211,-3.2972648422407587,463.01966529697506,2.5410501210681176,0.7703005491668735,NA
si:dkey-9p20.18,0,NA,NA,NA,NA,NA
znf1021.1,4.710723107573866,-0.4277276945658714,0.8792307357852401,5.282004539470719,0.3824419925430514,NA
si:dkey-26i24.1,0.9306906770305209,-16.053241452988846,275.0643205898433,8.397128759530638,0.13566468056121925,NA
znf1129,2.6384945332380627,-2.4529824463247967,1.7313923488280205,4.7219884215065875,0.450742025067164,NA
znf1104.1,0.8461855751862359,15.066746003612009,117.31869465035908,4.2616437030868894,0.5123929613257701,NA
znf1082,0.41568879082926086,1.0851840781611157,3.0628497378767614,1.585186982903931,0.9030348487351043,NA
znf1077,1.7684627682956133,-0.7370608983625736,2.0315912005315475,1.5006489357999726,0.9129949153734087,NA
CABZ01038376.1,0.5197810829688329,2.091255049707759,2.4978584405015165,2.8613050866188168,0.7213581710990771,NA
si:dkey-16p6.1.12,0.9692021584455729,1.200718730766833,2.4186936876399296,1.8199228066588873,0.8734585676461828,NA
si:dkey-146c18.5,5.117533361643678,-0.27421730266653116,0.9305587274150997,1.1876000998309735,0.9460614221547097,NA
znf1056,2.9164056789249333,-0.6126288032171482,1.1372722802152453,3.0556373296328374,0.6914083848334046,NA
si:dkey-146c18.2,2.0025779544734785,-15.442515729931591,279.53936771593084,7.758711354868204,0.17004445936973525,NA
CT990567.1,0.09769595706899528,-2.208935625187192,489.1943699643643,2.134752412906133,0.8302028112907163,NA
CT990567.2,0.902023873518248,-0.27490837364429477,2.1146046861878416,0.31557504263230385,0.9973398551092912,NA
si:dkey-27n6.1,1.4882289904138855,1.2943378879201404,1.3226962206435697,5.854927866878846,0.3205920271368648,NA
si:dkeyp-35e5.9,0.28991353820661203,15.091415329691063,146.20073836297453,4.3477942626249515,0.5005025060451936,NA
si:dkeyp-35e5.5,1.9216597662537545,-0.3551418393204251,1.4612126113449253,1.495690124544403,0.9135666365305757,NA
si:dkeyp-35e5.10,0.49817051352306163,-0.8251817988068244,2.499963571027345,4.371214548847313,0.4972971092742264,NA
BX294383.2,0,NA,NA,NA,NA,NA
znf1079,2.726433029202315,-2.4742732869047734,1.791775790046972,6.282398181850056,0.2797020039385733,NA
si:ch211-79g12.1,0.9315742010642271,0.4719895060414136,1.787121874180581,3.523362283889746,0.6198556032998893,NA
si:dkey-165b20.3,1.2141442016405326,-0.20655275121751623,1.7607557231750248,2.262485488513505,0.8117606728701758,NA
si:dkey-51d8.1.2,2.301022368044884,-0.25278254684167784,1.1970380236522864,2.0261860668951996,0.8455099608172426,NA
si:dkey-28k24.2.1,52.69454081802222,0.36129151914346097,0.538044145550981,4.497946988341454,0.4801581710279325,0.8493031306829206
si:ch211-237a4.2.2,5.863564487216829,-0.19454024052148622,0.854284039042193,3.532628631166517,0.6184563551185831,NA
znf1131,1.8136189510760254,-0.995895309294674,1.8590589407019245,4.762804717287651,0.44550819187125174,NA
si:dkey-238o14.3,0.7231011986480409,0.21073708025079782,2.3594025981917213,1.7049067252584322,0.8882810166689579,NA
si:dkey-82i20.2.1,0.15180645404412688,-14.81883956501172,284.34574169087705,2.562485852851017,0.7670565728625124,NA
si:dkey-217g21.3,4.671461041703366,-0.9682977115795088,0.9607665483114873,1.5486442480798814,0.9073889362913288,NA
CR927050.2,0.5137144491362862,-0.25554636928860636,2.658793981338312,0.6720879448486308,0.9844653628052895,NA
CR450780.2,0.2475622463586381,0.8380367943925318,3.292195988901377,4.122046644350082,0.5319815133958353,NA
zgc:173714,0.10987514173485168,-15.144468771904423,281.81274386857115,2.627500550969465,0.75718258675925465,NA
CR450780.1,5.517583889755248,1.0692962514834798,0.8206274127905211,3.321612296337406,0.6505345102910798,NA
CR450780.3,0.4645623551272654,-15.923598386307761,275.9980613258821,3.523648877823071,0.6198123121886296,NA
si:ch211-258f1.3,3.131540315835618,1.6048208065842113,1.2850128791510727,2.8290869174507733,0.7263152750348434,NA
znf1098,4.088824818035616,1.5180052042063574,1.0071983177508828,6.137844023843606,0.29303627838222723,NA
si:dkey-11d20.1.1,0,NA,NA,NA,NA,NA
si:dkey-16p6.1.13,2.4169845921860174,1.3358521606372913,1.5008864151863925,2.760434029790595,0.7368609338936811,NA
znf1048,1.6263765397161676,1.5929938848486849,1.5603923156185988,1.3609348100141219,0.9285384124170554,NA
si:dkey-92j16.2,1.5016465045654588,-1.8501666736555509,2.0155248331331364,2.5271585730082506,0.7723994969974163,NA
si:dkey-30f3.2,0.3737437755500144,14.229544943847701,131.2442930932264,4.45545856879999,0.48586495675487995,NA
BX901974.3,0.06418146420505084,-2.2053145911503407,489.239974725721,1.9248759476072719,0.8594392003613285,NA
BX901974.1,0.7286482136253123,-15.364722077191486,280.12506163487967,2.7858230389882763,0.7329641161177107,NA
BX901974.4,0,NA,NA,NA,NA,NA
si:dkey-179k24.1,0.09414570723782804,-2.659547225286708,479.6948656148301,1.7754301663563794,0.8792631527935131,NA
si:dkey-179k24.2,0.42463482191259205,1.6270523162639785,2.9051566933949373,5.624170903559172,0.3445220986117163,NA
znf1091,0.22509721168426472,14.220310327777778,132.63761631224273,2.0856329540731693,0.837173734012785,NA
zgc:173607,0.5905359947755586,13.939083483547757,118.61338170245946,4.6208619331926535,0.46387714207975067,NA
si:dkey-179k24.5,0.8674259499444361,-0.3179543698955906,2.233419491703588,0.9044823933155257,0.9698962789879297,NA
znf1106,1.0222566002503222,15.380760923603534,116.73231145683933,4.963163759372762,0.4203922769388992,NA
znf1103,1.200479218058303,1.0059005044125857,1.7538502771006894,0.707500574212375,0.9825544911153687,NA
BX914205.2,0.4064879883812435,-14.39062995270456,287.7804931202372,1.4835694699948618,0.9149580695232772,NA
BX914205.3,0.4848294728886482,1.0892138534330014,2.863532175716738,4.046095399225287,0.5427986255970622,NA
znf1089.1,1.2322674456803213,-1.7451180687761505,1.9460835360372584,5.465765482868825,0.36171442514405505,NA
si:dkey-220o21.3,0.10243144557864153,-2.6629620105806904,479.61482159792297,1.9189220019266013,0.8602461645128641,NA
CT956002.2,29.90672108134147,-0.2633724690628474,0.6294122665908997,5.676825057450785,0.33894559623342174,0.7600208545101996
si:dkey-220o21.4,0.04719453050718235,-2.1929146716747914,489.4383820882719,1.7149435180847883,0.8870117782424238,NA
CT956002.1,0.2901530881785645,-14.516632028581931,286.7573893504979,2.190562309820958,0.822198009828528,NA
znf1147,0.6094530733863481,-16.950748445506534,268.8570079406777,10.075944595162667,0.07311176722096178,NA
si:ch211-223a21.1,2.3623893155303843,-0.12818806791311865,1.3477594523095384,5.2015918212606,0.3917764901240002,NA
CR790382.1,0.2733914248993851,-15.996654181063148,275.47163457321716,5.730402474865823,0.33334192974809146,NA
CR790382.2,0,NA,NA,NA,NA,NA
CR790382.4,0.8176226056133873,0.35313196506004824,1.9358768201011984,0.3336292229511031,0.996962349519258,NA
znf1105,1.7326267993377713,-0.44544187250150624,1.5980204473278399,0.5729532674970912,0.9892080740430966,NA
BX936382.1,1.6394707629993093,-0.03585269926627871,1.3579140759525528,6.859377947654593,0.23131038617845803,NA
si:ch211-223a21.3,0.5389195090661704,0.7886067502830398,2.4348026222082297,7.49827845268749,0.18614044694375625,NA
si:ch211-223a21.4,0.2738526949484408,1.5602428697952628,3.5012469886946698,3.888188129265597,0.5656239690064506,NA
znf1099.1,0.8062878084497572,-1.515277201693186,2.2619822869928154,3.013556293659555,0.697895732696821,NA
si:ch211-223a21.6,0.4877739339147971,0.8966673776022928,2.723552034341765,0.34903698526470706,0.9966178518363628,NA
BX914214.1,2.1767356958521367,2.3965521821930804,1.5580991816337872,4.22676767214891,0.5172502239400939,NA
si:dkey-9i5.2,0,NA,NA,NA,NA,NA
BX914214.2,0,NA,NA,NA,NA,NA
znf1018,2.365719185789808,1.017519644381089,1.4312635011541164,1.450795697292918,0.9186771759181334,NA
znf988,0.3531235311357585,1.0240235079555278,3.0256516968375458,1.7538594728102055,0.882045735618556,NA
si:ch211-234c11.2.1,2.5405566288667374,0.6398646276036218,1.15011115886401,2.606215360434433,0.7604206948417866,NA
BX928743.1,0,NA,NA,NA,NA,NA
CT955963.1,0.9756279677306364,-16.692941692194022,270.59747091028095,3.0923478619825673,0.6857509333196797,NA
si:ch211-283l16.1,0.9099359808350259,1.6628530226012495,1.8621074714162327,1.7346223721222813,0.8845093832875213,NA
BX908799.1,0,NA,NA,NA,NA,NA
si:dkey-14o6.2,2.2882229959652527,0.8289502437636429,1.1969881131930122,1.8784986635837626,0.8656886782297417,NA
si:ch211-194h1.2,0.11682670942968429,-14.512221573332651,286.797882274409,2.192612381798213,0.8219023455004889,NA
znf1126,0.053907999472370155,-2.1864312878034684,489.55454911779316,1.6316926116098331,0.8973904470342613,NA
si:dkey-14o6.4,0.77778148298712535,-0.39711511323415216,2.6784131843442762,3.0219952310523297,0.696594649307453,NA
BX571813.2,2.8039441414783965,0.19009387443520187,1.0844457455173468,0.5803084095856192,0.9888870683119664,NA
si:dkey-14o6.1,0.2901972679435356,-15.203008709011842,281.35682462053575,4.684857185949216,0.4555372952742859,NA
znf1027,1.2465337565862482,0.680912531716399,1.6706071102800997,2.2765648203398925,0.8097026448688672,NA
znf1095,0.988552142019459,15.934999836834308,117.09808253812301,6.406534364604511,0.26864581453894376,NA
si:dkey-14o6.8,0.5253761988850024,0.8930875709615455,2.749966204399957,0.4593459136830198,0.9935363599303739,NA
znf1108.1,1.2101904168244504,-1.3501890797622706,2.172726018376955,7.632506544295758,0.17768578102164267,NA
