"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"11193","ENSDARG00000060609",14.4091786661578,0.927698089620951,1.6088948684456,0.180779623630116,0.670704098689157,NA,"CD109"
"11194","ENSDARG00000060610",529.332637121663,0.173358260375466,0.235630663674411,0.531455228352456,0.465995693067492,0.93033404490471,"PCDH7"
"11195","ENSDARG00000060618",93.6959621988233,0.433558184276469,0.477483216683226,0.797572756128673,0.371820067773031,NA,"IPO13"
"11196","ENSDARG00000060620",47.6439392385788,-0.26793433975046,0.510936462949823,0.272794080227371,0.601463608287003,NA,"lig4"
"11197","ENSDARG00000060622",31.6928954014319,-0.300273334704298,0.881471625110714,0.109457760914253,0.740762313661066,NA,"ENSDARG00000060622"
"11198","ENSDARG00000060626",328.43302745898,-0.0265432234794062,0.201526058235325,0.0173309614360448,0.895263421789071,0.989718999946304,"dgkaa"
"11199","ENSDARG00000060627",2.22511385283749,-2.96606229056578,3.05385387376398,0.80789144127483,NA,NA,"ENSDARG00000060627"
"11200","ENSDARG00000060631",177.328719258206,0.409763254668288,0.376293194015442,1.17239613388065,0.278909446005547,0.87335291836291,"garnl3"
"11201","ENSDARG00000060633",469.511086601106,0.0756628179836543,0.246269814309431,0.0944061464853974,0.758648651362149,0.980975560635413,"usp16"
"11202","ENSDARG00000060637",2256.62437673684,-0.163079690608224,0.0960381231470883,2.88094995765408,0.0896331291512557,0.698113695374532,"clstn2a"
"11203","ENSDARG00000060638",261.951638290826,0.0564256355919432,0.250549270846098,0.0498165150119689,0.82338285931905,0.985340161303557,"CLSTN2"
"11204","ENSDARG00000060639",4465.04051575328,-0.031852465696395,0.0993795236855236,0.102545059362967,0.748796579066669,0.980905974587676,"APBA2"
"11205","ENSDARG00000060641",6.76464628030082,-2.01782951820227,2.23627782242303,0.664700791565245,0.414905275974177,NA,"PRKAA2"
"11206","ENSDARG00000060645",68.3306187629159,-0.268733834280954,0.762436622681963,0.12293875286916,0.72586877597081,NA,"SIRT7"
"11207","ENSDARG00000060646",500.480380117726,-0.02374107783928,0.226206177642801,0.0109922631093013,0.916499600114394,0.99291957070576,"senp5"
