Phase,BaselineProp,PropMean.t0_UF,PropMean.t1_15HF,PropMean.t2_30HF,PropMean.t3_60HF,PropMean.t4_120HF,PropMean.t5_240HF,Fstatistic,P.Value,FDR,cluster
G2M,0.03715170278637771,-0,0.05952380952380953,0.021739130434782605,0.05128205128205128,0.024999999999999988,0.08994708994708991,1.0321428595542028,0.4299233969049679,0.44993005275516906,OptRetProg_55
G1,0.6563467492260062,0.7422003284072253,0.7682539682539684,0.7705314009661834,0.6905751905751907,0.5102941176470587,0.6666666666666662,0.9943187317318577,0.44993005275516906,0.44993005275516906,OptRetProg_55
S,0.005128205128205128,0.11111111111111112,-0,-0,8.012344526598183e-18,-0,0,0.3569578860610053,0.8780493330508188,0.878049333050819,EnteroEndo_51
G1,0.9948717948717949,0.888888888888889,1.0000000000000002,0.9999999999999999,0.9999999999999999,0.9999999999999996,0.9999999999999996,0.35695788606100504,0.878049333050819,0.878049333050819,EnteroEndo_51
S,0.00946372239747634,-0,0.020833333333333336,-0,-3.0046291974743185e-18,-0,0.05745341614906829,2.0859645990406035,0.06393314312452524,0.1917994293735757,TasteBud3_129
G2M,0.028391167192429023,0.013333333333333338,0.044566544566544575,0.07929292929292926,0.017543859649122806,-1.9626155733547187e-17,1.6114404743474627e-18,1.5314513104130634,0.17616398622540916,0.2642459793381137,TasteBud3_129
G1,0.9621451104100947,0.9866666666666667,0.9346001221001222,0.9207070707070705,0.982456140350877,0.9999999999999997,0.9425465838509314,0.9286620635074208,0.4609408871249217,0.4609408871249217,TasteBud3_129
G2M,0.004424778761061947,0.01851851851851852,-0,-0,5.007715329123864e-18,0.033333333333333326,-9.813077866773593e-18,0.49056098705162915,0.78358535898869,0.8553013894370426,FinApEctRi_92
S,0.00663716814159292,-0,-0,-0,0.006535947712418299,-0,0.031249999999999997,0.4664978030783744,0.8014835333582306,0.8553013894370426,FinApEctRi_92
G1,0.9889380530973452,0.9814814814814816,1.0000000000000002,0.9999999999999999,0.993464052287582,0.9666666666666661,0.9687499999999996,0.39105055837747515,0.8553013894370426,0.8553013894370426,FinApEctRi_92
G1,0.9935691318327974,0.97435897435897445,1.0000000000000002,0.9999999999999999,1.0000000000000002,0.9999999999999996,0.964285714285714,1.1521273269967596,0.33021111656422064,0.33021111656422264,MCiOlfEpit_127
S,0.006430868167202572,0.025641025641025647,-0,-0,2.0030861316495456e-18,-0,0.035714285714285705,1.1521273269967558,0.33021111656422264,0.33021111656422264,MCiOlfEpit_127
G2M,0.007952286282306162,-0,0.0145546590729315,0.0108695652173913,-1.3771217155090625e-18,0.016129032258064505,0,0.6224540971631555,0.6829034814543997,0.925654579447929,GillEpithe_131
S,0.019880715705765408,0.021505376344086013,-0,0.021739130434782605,0.08417849898580122,-2.4532694666933983e-18,0.021739130434782605,0.4738432333806545,0.7952029669058125,0.925654579447929,GillEpithe_131
G1,0.9721669980119284,0.978494623655914,0.9854453409270687,0.9673913043478259,0.9158215010141982,0.983870967741935,0.978260869565217,0.2758105705190723,0.925654579447929,0.925654579447929,GillEpithe_131
G2M,0.001996007984031936,0.03333333333333334,-0,-0,1.0015430658247728e-17,-0,0,1.9849920221796356,0.07738960495582965,0.12654503259605873,IonoHATPas_256
S,0.01996007984031936,0.03333333333333335,0.008771929824561403,0.00892857142857142,0.025911949685534588,0.07720588235294115,0.03571428571428568,1.7364584565547272,0.12242744072702941,0.12654503259605873,IonoHATPas_256
G1,0.9780439121756487,0.9333333333333336,0.9912280701754389,0.9910714285714285,0.9740880503144652,0.9227941176470589,0.964285714285714,1.718145508498837,0.12654503259605873,0.12654503259605873,IonoHATPas_256
S,0.012422360248447204,0.04166666666666667,-0,-0,4.006172263299091e-18,0.03846153846153845,-4.906538933386797e-18,0.9951977074093025,0.41881761305247783,0.5101693072769915,CNSNeuron_171
G2M,0.006211180124223602,-0,-0,0.035714285714285705,-0,-4.906538933386797e-18,2.2428122186069146e-18,0.9139844776764681,0.47058291882255815,0.5101693072769915,CNSNeuron_171
G1,0.9813664596273292,0.9583333333333333,1.0000000000000002,0.9642857142857141,0.9999999999999999,0.961538461538461,0.9999999999999993,0.8555340018615883,0.5101693072769915,0.5101693072769915,CNSNeuron_171
G1,0.9958677685950413,1,1.0000000000000002,0.9999999999999999,0.9941520467836259,0.989583333333333,0.9999999999999996,0.37724060947215426,0.8646563211796782,0.8646563211796783,NeuronGlut_178
S,0.004132231404958678,-0,-0,-0,0.0058479532163742695,0.010416666666666663,-3.6799042000400975e-18,0.3772406094721544,0.8646563211796783,0.8646563211796783,NeuronGlut_178
G1,0.9842767295597484,0.9901960784313726,1.0000000000000002,0.964285714285714,1.0000000000000002,0.9868421052631575,0.9285714285714284,3.183680899129804,0.007080935285597147,0.007080935285597247,Hepatocyte_4
S,0.015723270440251572,0.009803921568627453,-0,0.035714285714285705,2.503857664561932e-18,0.01315789473684209,0.07142857142857141,3.183680899129797,0.007080935285597247,0.007080935285597247,Hepatocyte_4
G1,0.9935897435897436,1,0.9861111111111113,0.9999999999999999,1.0000000000000002,0.9999999999999996,0.9999999999999996,0.5001372045270743,0.776391751204577,0.7763917512045784,NeuronGlut_164
G2M,0.00641025641025641,-0,0.01388888888888889,-0,-1.0015430658247728e-18,-0,0,0.5001372045270727,0.7763917512045784,0.7763917512045784,NeuronGlut_164
S,0.01882845188284519,-0,-0,-0,0.05336617405582924,0.09523809523809519,0.0192307692307692,3.0929423288177293,0.00855073301913658,0.025652199057409744,FinMesDorF_87
G1,0.9623430962343096,1,0.9918699186991872,0.9818181818181817,0.9351395730706074,0.8809523809523809,0.923534798534798,2.0125276359651956,0.07347975191379907,0.11021962787069861,FinMesDorF_87
G2M,0.01882845188284519,-0,0.008130081300813009,0.018181818181818177,0.011494252873563216,0.023809523809523798,0.057234432234432205,0.9355353783638581,0.45646830006164085,0.45646830006164085,FinMesDorF_87
S,0.008620689655172414,-0,-0,-0,-0,0.0871212121212121,-1.3799640750150366e-17,1.4559526554887625,0.2006514596885945,0.4082760901869296,ConePhoImm_200
G1,0.9827586206896551,0.9629629629629631,0.988505747126437,0.9999999999999999,0.9999999999999999,0.9128787878787875,0.9999999999999996,1.2089770804638964,0.3018758475066675,0.4082760901869296,ConePhoImm_200
G2M,0.008620689655172414,0.03703703703703704,0.011494252873563222,-0,9.013887592422955e-18,-0,0,1.0125402783311053,0.4082760901869296,0.4082760901869296,ConePhoImm_200
G2M,0.03333333333333333,0.05449735449735451,0.05671497584541064,-0,0.03502415458937197,0.012413181616669128,0.056818181818181795,4.026231430414534,0.00448225446253388,0.013446763387601639,NeuralProg_59
S,0.26805555555555555,0.15079365079365084,0.22811594202898555,0.27708978328173367,0.36721169329864983,0.3476429732525489,0.11363636363636352,1.8473990091865982,0.12435445534951267,0.186531683024269,NeuralProg_59
G1,0.6986111111111111,0.7947089947089949,0.715169082125604,0.7229102167182662,0.5977641521119778,0.6399438451307816,0.8295454545454541,1.1598035458438003,0.3447982919474672,0.3447982919474672,NeuralProg_59
G2M,0.033854166666666664,0.03125000000000001,0.015151515151515155,-0,0.08037101787101789,-0,0.10481366459627327,2.5225321759114703,0.027291958244669557,0.08187587473400867,EnMoNorGan_50
S,0.125,0.05874719416386084,0.07326007326007328,0.07272727272727274,0.2152292152292152,0.18181818181818182,0.1723602484472049,1.6802415672453934,0.13546659678347592,0.13960564462100394,EnMoNorGan_50
G1,0.8411458333333334,0.9100028058361395,0.9115884115884119,0.9272727272727274,0.704399766899767,0.818181818181818,0.7228260869565213,1.6634127949107456,0.13960564462100394,0.13960564462100394,EnMoNorGan_50
S,0.061269146608315096,0.02734778121775026,0.04761904761904763,0.07540485829959513,0.07599405425492378,0.1704545454545454,0.046874999999999965,1.531446572657853,0.17616543730308692,0.36311359757938255,MyotorCepM_53
G2M,0.0175054704595186,0.021708683473389362,-0,0.02277327935222672,5.007715329123864e-18,0.06515151515151513,0.015624999999999988,1.3445846528085172,0.24207573171958835,0.36311359757938255,MyotorCepM_53
G1,0.9212253829321663,0.9509435353088608,0.9523809523809524,0.901821862348178,0.9240059457450764,0.7643939393939391,0.9374999999999997,1.0120346214689122,0.4085808434540943,0.4085808434540943,MyotorCepM_53
G2M,0.0038314176245210726,0.020833333333333332,-0,-0,5.007715329123864e-19,-0,0,2.4738643380105794,0.030063084228793578,0.09018925268638073,PericytUnk_100
S,0.009578544061302681,0.01388888888888889,0.007751937984496128,-0,-1.0015430658247728e-18,-0,0.019480519480519473,1.8015269807244305,0.10876001456679231,0.10956915110460216,PericytUnk_100
G1,0.9865900383141762,0.965277777777778,0.9922480620155041,0.9999999999999999,1.0000000000000002,0.9999999999999996,0.9805194805194801,1.7974731847533265,0.10956915110460216,0.10956915110460216,PericytUnk_100
S,0.009202453987730062,0.01904761904761905,0.023809523809523815,-0,1.5023145987371592e-18,-0,0,3.38378523796551,0.004656150061256353,0.01396845018376906,NeurDopGlu_176
G1,0.9877300613496932,0.9809523809523809,0.9761904761904764,0.9999999999999999,0.9999999999999999,0.9924242424242421,0.9999999999999993,2.048734378680322,0.06861808554822116,0.10292712832233174,NeurDopGlu_176
G2M,0.003067484662576687,-0,-0,-0,-0,0.007575757575757575,-1.8399521000200487e-18,1.1797008504135713,0.31622053238087716,0.31622053238087716,NeurDopGlu_176
G2M,0.010638297872340425,-0,-0,-0,0.03703703703703704,-0,6.133173666733496e-18,4.659108442024076,0.014452246659716256,0.04335673997914877,NeurohypPP_75
G1,0.8723404255319149,0.8809523809523809,0.8611111111111114,0.8333333333333333,0.925925925925926,1.0000000000000002,0.9,0.4685705920564538,0.7924448735065265,0.8633136732052173,NeurohypPP_75
S,0.11702127659574468,0.11904761904761903,0.13888888888888892,0.16666666666666663,0.03703703703703702,3.189250306701418e-17,0.1,0.36383097103890794,0.8633136732052173,0.8633136732052173,NeurohypPP_75
G1,0.983739837398374,0.9722222222222221,0.9814814814814816,0.9999999999999999,0.9999999999999997,0.9999999999999996,0.9999999999999996,0.8635878825184542,0.504605451390092,0.5046054513900926,MULTConEry_202
G2M,0.016260162601626018,0.02777777777777778,0.01851851851851852,-0,4.006172263299091e-18,-0,0,0.8635878825184531,0.5046054513900926,0.5046054513900926,MULTConEry_202
S,0.04838709677419355,-0,-0,0.20512820512820512,-0,0.11666666666666665,-0,0.6865625048523569,0.6335774343924168,0.974266615375159,Oligodendr_107
G2M,0.03225806451612903,0.03508771929824562,-0,-0,0.01515151515151516,0.04166666666666665,-0,0.3416896253856494,0.8878337250234095,0.974266615375159,Oligodendr_107
G1,0.9193548387096774,0.9649122807017544,1.0000000000000002,0.7948717948717948,0.9848484848484851,0.8416666666666665,1,0.16843217174537,0.974266615375159,0.974266615375159,Oligodendr_107
S,0.030470914127423823,0.023484848484848494,0.023809523809523815,0.021739130434782605,0.06115779645191411,0.03333333333333333,0.02380952380952379,0.4637575603640033,0.803503546987008,0.8035035469870082,PericytUnk_14
G1,0.9695290858725761,0.9765151515151517,0.9761904761904764,0.9782608695652173,0.9388422035480859,0.9666666666666667,0.976190476190476,0.46375756036400295,0.8035035469870082,0.8035035469870082,PericytUnk_14
S,0.01079136690647482,0.01666666666666667,-0,-0,2.0030861316495456e-18,-0,0.04999999999999997,1.108905616174217,0.35308791735403733,0.6840776606237667,PurkinjeNe_188
G2M,0.0035971223021582736,-0,-0,-0,-0,0.04166666666666665,-1.471961680016039e-17,0.775347954095103,0.5672955470206654,0.6840776606237667,PurkinjeNe_188
G1,0.9856115107913669,0.9833333333333334,1.0000000000000002,0.9999999999999999,1.0000000000000004,0.9583333333333329,0.9499999999999995,0.6206418071328245,0.6840776606237667,0.6840776606237667,PurkinjeNe_188
G2M,0.015463917525773196,-0,-0,-0,-0,0.09090909090909091,0.03333333333333329,3.438423392576929,0.004149491713388903,0.012448475140166709,Stromal_63
G1,0.979381443298969,1,1.0000000000000002,0.9999999999999999,0.9999999999999999,0.9090909090909087,0.9333333333333328,2.301605452044368,0.04218753032411516,0.06328129548617274,Stromal_63
S,0.005154639175257732,-0,-0,-0,-0,-0,0.033333333333333326,1.2124675838366235,0.300200350066018,0.300200350066018,Stromal_63
G2M,0.007751937984496124,-0,-0,-0,0.03202614379084967,-0,0.023809523809523798,2.3578199447671895,0.037794710149031525,0.11338413044709458,Xanthophor_141
G1,0.9819121447028424,1,1.0000000000000002,0.9878048780487804,0.9480689245395127,0.9838709677419352,0.9761904761904757,1.3608438286972757,0.23561270495674927,0.3534190574351239,Xanthophor_141
S,0.0103359173126615,-0,-0,0.012195121951219507,0.019904931669637554,0.01612903225806451,-2.4532694666933983e-18,0.7696526195578531,0.5714627841412335,0.5714627841412335,Xanthophor_141
S,0.046511627906976744,0.09696969696969701,-0,-0,0.08333333333333337,-0,0.055555555555555546,1.904443716249657,0.0899617303230786,0.2698851909692358,Radialgli_201
G1,0.8953488372093024,0.8060606060606065,1.0000000000000002,0.9285714285714284,0.9166666666666667,0.9083333333333329,0.9444444444444442,0.5993649355680173,0.7004754079592872,0.8893809298927533,Radialgli_201
G2M,0.05813953488372093,0.096969696969697,-0,0.07142857142857141,9.514659125335341e-18,0.09166666666666663,-9.813077866773593e-18,0.3392355750298423,0.8893809298927533,0.8893809298927533,Radialgli_201
S,0.037037037037037035,0.0507936507936508,0.01666666666666667,-0,0.011494252873563216,0.09728506787330314,0.06346153846153843,3.3515620445352443,0.004982774762907408,0.014948324288722224,MyoblSatMC_82
G1,0.9537037037037037,0.9396825396825398,0.9446969696969698,0.9999999999999999,0.9885057471264368,0.9027149321266966,0.9365384615384611,1.7893725700110248,0.11120248299729342,0.16680372449594014,MyoblSatMC_82
G2M,0.009259259259259259,0.009523809523809525,0.03863636363636365,-0,-1.7527003651933522e-18,-0,0,0.6596564666398161,0.6541046666035838,0.6541046666035838,MyoblSatMC_82
G2M,0.01098901098901099,0.021276595744680854,-0,-0,4.006172263299091e-18,-0,0.01515151515151515,0.6961786150321487,0.6262807013067753,0.939219646462315,Radialgli_109
S,0.027472527472527472,0.024937085335163586,-0,0.026315789473684202,0.02564102564102565,0.06277056277056275,0.02173913043478259,0.5522329539947468,0.736748834283019,0.939219646462315,Radialgli_109
G1,0.9615384615384616,0.9537863189201555,1.0000000000000002,0.9736842105263157,0.9743589743589743,0.9372294372294369,0.9631093544137019,0.25154776966620324,0.939219646462315,0.939219646462315,Radialgli_109
G2M,0.003952569169960474,-0,-0,0.04166666666666666,-0,-4.906538933386797e-18,2.2428122186069146e-18,0.5490452600407975,0.7391930599725103,0.8158860822031448,Cornea_94
G1,0.9762845849802372,1,1.0000000000000002,0.9128787878787875,0.9999999999999999,0.9999999999999996,0.9347826086956516,0.5164623780123793,0.7640509027500427,0.8158860822031448,Cornea_94
S,0.019762845849802372,-0,-0,0.04545454545454544,-0,-1.9626155733547187e-17,0.06521739130434778,0.4468328651505466,0.8158860822031448,0.8158860822031448,Cornea_94
G1,0.9967320261437909,0.9933333333333335,1.0000000000000002,0.9999999999999999,0.9999999999999997,0.9929577464788726,0.9926470588235289,1.0571906141045835,0.3819877743257063,0.38198777432570785,IonoHATPas_257
S,0.0032679738562091504,0.006666666666666669,-0,-0,1.5023145987371592e-18,0.007042253521126759,0.0073529411764705855,1.0571906141045804,0.38198777432570785,0.38198777432570785,IonoHATPas_257
G1,0.9720670391061452,0.9249084249084251,1.0000000000000002,0.9999999999999999,1.0000000000000002,0.9655172413793102,0.9999999999999996,0.38283162759961664,0.8608908583096585,0.9282340451243896,MullerGlia_62
S,0.01675977653631285,0.051282051282051294,-0,-0,2.0030861316495456e-18,0.01724137931034482,-4.906538933386797e-18,0.3737866425847094,0.8669671085711907,0.9282340451243896,MullerGlia_62
G2M,0.0111731843575419,0.023809523809523815,-0,-0,4.006172263299091e-18,0.01724137931034482,-4.906538933386797e-18,0.2727558606341365,0.9282340451243896,0.9282340451243896,MullerGlia_62
S,0.003236245954692557,0.02777777777777778,-0,-0,4.006172263299091e-18,-0,0,1.3320078877261505,0.24717581779788553,0.6746827357225019,DorsalHabG_181
G1,0.9935275080906149,0.9722222222222221,1.0000000000000002,0.9999999999999997,0.9999999999999999,0.9864864864864858,0.9999999999999993,0.9458803757338682,0.44978849048166797,0.6746827357225019,DorsalHabG_181
G2M,0.003236245954692557,-0,-0,-0,-0,0.01351351351351351,-2.4532694666933983e-18,0.6283809364783517,0.6781188759945547,0.6781188759945547,DorsalHabG_181
S,0.005934718100890208,-0,-0,-0,-0,-0,0.06623931623931625,5.2659690975361775,7.700618857274478e-5,2.3101856571823435e-4,RetGangCel_173
G1,0.9851632047477745,1,0.9791666666666669,0.9999999999999999,1.0000000000000002,0.9784090909090907,0.9337606837606834,1.9036599108129966,0.09009284227267716,0.13513926340901575,RetGangCel_173
G2M,0.008902077151335312,-0,0.020833333333333336,-0,-3.0046291974743185e-18,0.021590909090909088,-3.6799042000400975e-18,0.6058923228119564,0.695443543490027,0.695443543490027,RetGangCel_173
S,0.005847953216374269,-0,-0,0.005376344086021505,-0,0.009085181451612906,0.03124999999999999,1.3913021746255945,0.22389479541769686,0.3484061844156224,NeuronGlut_168
G2M,0.003898635477582846,-0,0.00308641975308642,0.013573065397496914,-1.251928832280966e-19,0.0019531249999999985,-6.133173666733496e-19,1.3693981320872384,0.23227078961041492,0.3484061844156224,NeuronGlut_168
G1,0.9902534113060428,1,0.9969135802469138,0.9810505905164816,1.0000000000000004,0.9889616935483868,0.9687499999999994,1.1087119595395143,0.3531930305755019,0.3531930305755019,NeuronGlut_168
S,0.016597510373443983,0.03333333333333334,-0,-0,4.006172263299091e-18,0.08712121212121209,0.015624999999999969,2.1859982476930866,0.05278585601943249,0.15835756805829748,EntericMus_99
G1,0.966804979253112,0.9347131445170662,0.9666666666666669,0.9999999999999999,0.9999999999999999,0.9128787878787875,0.9687499999999996,1.5950160466547452,0.1576143628777619,0.23642154431664286,EntericMus_99
G2M,0.016597510373443983,0.03195352214960059,0.03333333333333334,-0,-0,-0,0.015624999999999993,1.1913224076224134,0.31046367998066726,0.31046367998066726,EntericMus_99
G1,0.987146529562982,1,1.0000000000000002,0.9999999999999999,0.9848484848484845,0.9880952380952378,0.9666666666666661,2.9513373557686027,0.01145417690443454,0.013106400694706984,NeuronGlut_177
S,0.010282776349614395,-0,-0,-0,0.015151515151515155,0.0119047619047619,0.01666666666666666,2.9320588303417714,0.011916879706478489,0.013106400694706984,NeuronGlut_177
G2M,0.002570694087403599,-0,-0,-0,-0,-0,0.016666666666666663,2.8856421691443748,0.013106400694706984,0.013106400694706984,NeuronGlut_177
S,0.0196078431372549,-0,-0,0.023076923076923078,0.06018518518518518,0.04647435897435898,0.04545454545454544,1.0185179407442615,0.4347772187349046,0.7785711286626336,IntestGobl_19
G1,0.9679144385026738,1,0.9875452898550727,0.9692307692307692,0.9351199791340639,0.943108974358974,0.9318181818181815,0.8552337541411088,0.5286457168366377,0.7785711286626336,IntestGobl_19
G2M,0.012477718360071301,-0,0.01245471014492754,0.007692307692307692,0.004694835680751171,0.010416666666666661,0.022727272727272717,0.49136373027575975,0.7785711286626336,0.7785711286626336,IntestGobl_19
G1,0.9966329966329966,1,1.0000000000000002,0.9999999999999999,0.9999999999999999,0.9999999999999996,0.9687499999999994,1.7405041416837255,0.12153428025374793,0.12153428025374868,NeuDopNora_166
S,0.003367003367003367,-0,-0,-0,-0,-0,0.031249999999999986,1.740504141683722,0.12153428025374868,0.12153428025374868,NeuDopNora_166
G2M,0.012578616352201259,-0,0.03333333333333334,-0,0.023809523809523808,-0,0,2.1635894504446522,0.055111450506466375,0.16533435151939913,OsteorDent_217
G1,0.9622641509433962,1,0.9666666666666669,0.9821428571428569,0.9484126984126986,0.9444444444444439,0.9687499999999994,1.3476189659239597,0.24085848169918572,0.30889628300419764,OsteorDent_217
S,0.025157232704402517,-0,-0,0.017857142857142856,0.027777777777777773,0.05555555555555554,0.031249999999999986,1.1945157394234645,0.30889628300419764,0.30889628300419764,OsteorDent_217
S,0.021212121212121213,0.04272300469483569,0.011494252873563222,0.019607843137254898,0.017543859649122806,-2.4532694666933983e-18,1.1214061093034573e-18,1.0776754706065848,0.370340987822761,0.6903490057691933,TasteBud3_121
G1,0.9484848484848485,0.9478873239436623,0.956653895274585,0.952069716775599,0.8157894736842108,0.9999999999999999,0.9999999999999997,0.7797262963392788,0.5641010368513548,0.6903490057691933,TasteBud3_121
G2M,0.030303030303030304,0.009389671361502375,0.03185185185185187,0.028322440087145965,0.1666666666666667,-4.906538933386797e-18,9.62014352501909e-20,0.6125020686864769,0.6903490057691933,0.6903490057691933,TasteBud3_121
G1,0.967741935483871,1,1.0000000000000002,0.9444444444444442,0.9999999999999999,0.8749999999999998,0.9499999999999996,0.6299154501648346,0.6769379440068902,0.6769379440068904,PronDisTub_40
S,0.03225806451612903,-0,-0,0.055555555555555546,-0,0.12499999999999996,0.04999999999999994,0.6299154501648343,0.6769379440068904,0.6769379440068904,PronDisTub_40
G2M,0.009259259259259259,0.022222222222222227,-0,0.017857142857142853,5.007715329123864e-18,-2.4532694666933983e-18,1.1214061093034573e-18,1.350810288981109,0.23958376056094235,0.23958376056094333,PharNeEpit_128
G1,0.9907407407407407,0.9777777777777779,1.0000000000000002,0.9821428571428569,1.0000000000000002,0.9999999999999992,0.9999999999999992,1.3508102889811067,0.23958376056094333,0.23958376056094333,PharNeEpit_128
G2M,0.03125,0.010416666666666668,0.05555555555555556,-0,0.010101010101010091,0.029411764705882353,0.0833333333333333,1.1275795329894307,0.3536687380787155,0.6376088587313438,IntestTuft_69
G1,0.9330357142857143,0.9791666666666667,0.9444444444444446,0.94,0.8232323232323235,0.816176470588235,0.8749999999999997,0.8740173410119076,0.5029860865634992,0.6376088587313438,IntestTuft_69
S,0.03571428571428571,0.010416666666666675,-0,0.05999999999999998,0.1666666666666667,0.15441176470588228,0.0416666666666666,0.6832406216698136,0.6376088587313438,0.6376088587313438,IntestTuft_69
G1,0.991304347826087,1,1.0000000000000002,0.9999999999999999,0.9999999999999999,0.961538461538461,0.9999999999999996,0.7044630019785635,0.6200138058810163,0.6200138058810163,NeuronGlut_148
S,0.008695652173913044,-0,-0,-0,-0,0.03846153846153846,-1.471961680016039e-17,0.7044630019785634,0.6200138058810163,0.6200138058810163,NeuronGlut_148
G2M,0.007246376811594203,-0,-0,-0,0.03703703703703703,0.049999999999999996,-4.906538933386797e-18,2.2480992593633493,0.04681473386442323,0.1404442015932697,CardiacMus_185
G1,0.9855072463768116,0.9866666666666667,1.0000000000000002,0.9999999999999999,0.9629629629629625,0.9499999999999996,0.9864864864864862,1.4485200624772925,0.2032139721212998,0.3048209581819497,CardiacMus_185
S,0.007246376811594203,0.013333333333333338,-0,-0,2.503857664561932e-18,-0,0.013513513513513513,0.8643161467236676,0.5041040180300911,0.5041040180300911,CardiacMus_185
G1,0.9927272727272727,1,1.0000000000000002,0.9999999999999999,0.9999999999999999,0.9999999999999996,0.9523809523809519,1.4407996709039763,0.20590540510525746,0.23121959764452413,PneumDucSu_88
G2M,0.0036363636363636364,-0,-0,-0,-0,-0,0.023809523809523805,1.3721102347747896,0.23121959764452413,0.23121959764452413,PneumDucSu_88
S,0.0036363636363636364,-0,-0,-0,-0,-0,0.023809523809523805,1.3721102347747896,0.23121959764452413,0.23121959764452413,PneumDucSu_88
S,0.00390625,-0,-0,-0,0.08333333333333333,-0,0,1.9101926606046917,0.08900543121495735,0.26701629364487206,NeGluorGab_155
G1,0.9921875,1,1.0000000000000002,0.9999999999999999,0.9166666666666667,0.9897959183673466,0.9999999999999993,1.3516072642159935,0.23926630271991867,0.358899454079878,NeGluorGab_155
G2M,0.00390625,-0,-0,-0,-0,0.010204081632653059,-2.4532694666933983e-18,0.6604983406782265,0.6534602254607222,0.6534602254607222,NeGluorGab_155
G1,0.9666666666666667,1,0.9444444444444446,0.9999999999999999,0.9777777777777782,0.8749999999999994,0.9999999999999992,0.7376063917176217,0.5951459893117249,0.5951459893117251,SmooMusUnk_101
G2M,0.03333333333333333,-0,0.05555555555555556,-0,0.02222222222222222,0.12499999999999999,-1.9626155733547187e-17,0.7376063917176214,0.5951459893117251,0.5951459893117251,SmooMusUnk_101
S,0.0050933786078098476,0.01388888888888889,-0,0.013157894736842103,1.0015430658247728e-18,0.004504504504504503,-1.2266347333466992e-18,0.559491814011107,0.7311768656181514,0.8420488117355158,RetialConN_167
G2M,0.011884550084889643,0.009009009009009012,0.029166666666666674,0.013157894736842103,0.019607843137254895,0.004504504504504503,-1.2266347333466992e-18,0.5090342657338636,0.7696773431161972,0.8420488117355158,RetialConN_167
G1,0.9830220713073005,0.9771021021021022,0.9708333333333334,0.9736842105263157,0.9803921568627454,0.990990990990991,0.9999999999999996,0.41019337691634217,0.8420488117355158,0.8420488117355158,RetialConN_167
G2M,0.007633587786259542,0.03333333333333334,0.00925925925925926,0.011627906976744186,8.012344526598183e-18,-1.2266347333466992e-18,8.6736173798840345e-19,1.1652950775000996,0.3234715096020471,0.4393716162583588,IonoNaClEp_186
G1,0.9872773536895675,0.9666666666666666,0.9814814814814816,0.9711307137129108,0.9999999999999997,0.9999999999999999,0.9999999999999997,1.1323044470227186,0.34055919148803554,0.4393716162583588,IonoNaClEp_186
S,0.005089058524173028,-0,0.00925925925925926,0.017241379310344824,-1.251928832280966e-18,-2.4532694666933983e-18,1.1214061093034573e-18,0.9622114848634791,0.4393716162583588,0.4393716162583588,IonoNaClEp_186
G2M,0.017605633802816902,-0,-0,0.058292282430213456,0.042929292929292914,-4.906538933386797e-18,9.62014352501909e-20,1.8847253527008507,0.09331411805203528,0.2055622945341321,RetPigEpit_136
S,0.09154929577464789,0.0666666666666667,0.08124756335282655,0.12725779967159273,0.08658008658008655,0.18181818181818174,0.01923076923076924,1.6737844927089593,0.1370415296894214,0.2055622945341321,RetPigEpit_136
G1,0.8908450704225352,0.9333333333333336,0.9187524366471737,0.8144499178981937,0.8704906204906204,0.8181818181818177,0.98076923076923,1.404714779106709,0.2188929834642621,0.2188929834642621,RetPigEpit_136
G2M,0.020930232558139535,0.17099567099567103,0.025166191832858505,-0,0.02424242424242426,0.032258064516129024,-4.906538933386797e-18,1.246043613276906,0.28445790095965445,0.8533737028789634,CartmbCran_247
G1,0.9651162790697675,0.8290043290043292,0.9748338081671416,0.9999999999999999,0.9681818181818183,0.9516129032258062,0.9593749999999994,0.31056148868743527,0.9068965769595939,0.9470974933655458,CartmbCran_247
S,0.013953488372093023,-0,-0,-0,0.007575757575757574,0.016129032258064512,0.040624999999999994,0.23533058823568911,0.9470974933655458,0.9470974933655458,CartmbCran_247
G2M,0.015151515151515152,-0,-0,-0,-0,0.1666666666666666,-5.887846720064156e-17,0.6167409836283242,0.6870826608687269,0.6870826608687275,KAiiNeuron_9
G1,0.9848484848484849,1,1.0000000000000002,0.9999999999999999,1.0000000000000004,0.833333333333333,0.9999999999999999,0.6167409836283232,0.6870826608687275,0.6870826608687275,KAiiNeuron_9
G1,0.9838709677419355,0.9871794871794873,0.9824561403508775,0.9999999999999999,0.9722222222222225,0.9999999999999996,0.9999999999999996,1.2238633977667415,0.29478141883296555,0.37911253544545914,OlfactoryN_12
S,0.012096774193548387,0.012820512820512824,0.008771929824561403,-0,0.02777777777777778,-0,0,1.1635198643070812,0.32437387510905014,0.37911253544545914,OlfactoryN_12
G2M,0.004032258064516129,-0,0.008771929824561405,-0,-6.133173666733496e-19,-0,0,1.0622052506810535,0.37911253544545914,0.37911253544545914,OlfactoryN_12
G1,0.9946524064171123,1,1.0000000000000002,0.9999999999999999,0.9669887278582929,0.9999999999999996,0.9999999999999996,0.811928358601986,0.5408613705053397,0.5408613705053417,MotoNorPNS_162
G2M,0.0053475935828877,-0,-0,-0,0.033011272141706925,-0,0,0.8119283586019831,0.5408613705053417,0.5408613705053417,MotoNorPNS_162
